tenure_months,contract_type,monthly_charges,online_security,tech_support,payment_method,paperless_billing,senior_citizen,age,gender,internet_service,online_backup,device_protection,streaming_tv,streaming_movies,total_charges,support_tickets,complaint_count,usage_hours_per_month,email_opens_rate,nps_score,days_since_last_interaction,churn,satisfaction,customer_lifetime_value
10,Month-to-month,102.01736731488685,0,0,Electronic check,1,1,68,Female,DSL,0,0,0,1,1020.1736731488686,15,1,37.0495219706015,11.339294148258325,-57,101,1,1,1196.848386160416
1,Month-to-month,31.458533428703724,1,0,Mailed check,0,0,47,Female,No,0,0,1,0,31.458533428703724,1,1,142.38454846127433,75.63788920715336,100,34,0,2,2151.3656244064205
68,Two year,79.8924978467589,1,1,Credit card,1,0,57,Male,Fiber optic,0,0,0,1,5432.689853579605,4,0,0.6313637510178457,47.292779881337644,66,7,0,2,4517.203330880074
19,One year,61.83404660848176,0,0,Credit card,0,0,43,Male,No,0,0,0,0,1174.8468855611536,0,0,39.55915500751972,58.97707802235351,42,26,0,2,1905.0965390503484
18,One year,72.98312986122284,1,1,Credit card,0,0,31,Male,DSL,0,1,1,0,1313.696337502011,0,0,151.03447941610835,55.45206039278716,43,1,0,2,2250.948642007269
28,One year,89.05086401748159,0,0,Credit card,1,0,42,Female,Fiber optic,1,0,0,1,2493.4241924894845,1,0,9.528379196145238,78.84861116669671,24,5,0,2,2868.5815198754726
11,One year,30.5889938143321,1,1,Electronic check,0,0,64,Male,DSL,0,0,1,1,336.4789319576531,4,0,60.79536156103142,69.17740546708825,18,16,0,2,1524.327071742711
59,Two year,80.559834712349,1,1,Bank transfer,1,0,36,Male,DSL,0,1,1,0,4753.030248028591,3,0,62.304433135405205,62.452908345254684,82,28,0,2,3833.7354335766618
13,Month-to-month,71.44963724994899,0,0,Electronic check,1,0,41,Male,DSL,0,0,0,0,928.8452842493369,12,3,2.3590085852196037,21.127000414610173,12,90,1,1,2047.0165479132588
17,Month-to-month,110.37493658283304,0,0,Electronic check,1,0,22,Male,No,1,0,0,1,1876.3739219081617,9,3,9.751760093957703,29.475816985722663,9,73,1,1,3188.0165799552688
6,Month-to-month,81.06349993129405,0,0,Electronic check,1,0,56,Female,Fiber optic,0,0,1,0,486.3809995877643,10,4,35.96506791612126,9.755816493724101,-25,38,1,1,1665.2009679891587
50,Two year,82.53755709393835,1,1,Bank transfer,1,1,65,Male,DSL,1,0,0,1,4126.877854696917,0,0,108.43990809846191,58.37795538049602,38,4,0,2,3452.4537310098044
6,Month-to-month,51.97538902237759,0,0,Mailed check,1,0,53,Female,DSL,1,0,1,1,311.85233413426556,0,0,51.684010797157825,71.43140601122072,-24,62,1,1,1360.5187693598625
10,Month-to-month,70.67024071259955,0,0,Electronic check,1,0,62,Male,Fiber optic,1,0,0,1,706.7024071259955,6,2,20.795034065923858,7.651857240838767,-46,3,1,1,1320.9270816468882
64,Two year,76.33225371037804,1,1,Bank transfer,1,0,25,Male,DSL,0,0,1,0,4885.264237464195,1,1,44.88913775883027,52.7381393023187,50,5,0,2,4219.8055792761725
61,Two year,65.2948951613989,1,1,Bank transfer,1,0,42,Male,Fiber optic,1,0,0,0,3982.9886048453327,4,1,54.3043739301814,62.94944516885897,60,47,0,2,3940.2733251945037
52,Two year,83.48246830804604,1,1,Bank transfer,1,0,39,Female,Fiber optic,1,0,0,1,4341.088352018394,1,0,392.888480917457,51.769723360187534,22,4,0,2,3166.2650738506386
20,Month-to-month,106.53811509266497,0,0,Electronic check,1,0,21,Female,No,0,0,0,0,2130.7623018532995,7,4,16.740267056056027,22.959008261805128,-8,13,1,1,2864.5740114671335
56,Two year,90.47627280529662,1,1,Bank transfer,1,0,57,Male,DSL,0,0,1,0,5066.6712770966105,0,0,25.93178871382602,63.846052203332796,85,0,0,2,4484.644098932807
4,Month-to-month,66.90753774208449,0,0,Electronic check,0,0,18,Male,DSL,0,0,0,1,267.63015096833794,0,2,16.79515084264133,58.8128295540738,16,6,1,1,1699.754756103061
20,Month-to-month,83.04155400125043,0,0,Electronic check,1,0,33,Male,Fiber optic,0,0,0,0,1660.8310800250088,8,4,6.455599214728242,25.29215563510171,-57,21,1,1,1119.4384689620742
2,One year,44.12704318312218,0,0,Electronic check,1,0,19,Male,DSL,1,1,1,0,88.25408636624437,3,0,3.747236804090271,63.32215882217848,8,5,0,2,1275.9019029096876
12,Month-to-month,119.15811449557043,0,0,Electronic check,1,0,42,Male,Fiber optic,1,1,0,0,1429.8973739468452,6,1,0.7834233368499159,25.462830953507794,-40,1,1,1,1985.1688626201217
5,One year,38.34148524751314,0,1,Mailed check,1,0,32,Female,No,0,0,1,0,191.7074262375657,5,0,1.8793746293966427,55.02249692726737,-44,8,1,1,804.9415960005016
3,One year,73.12170650705784,1,1,Electronic check,1,0,40,Male,Fiber optic,0,0,0,1,219.3651195211735,0,1,36.335453771142866,43.87543037594327,11,13,0,2,842.9905150065101
20,Month-to-month,87.8069581007484,0,0,Electronic check,1,0,24,Female,No,0,0,1,0,1756.139162014968,12,4,13.210015924130564,16.985175667878913,-35,35,1,1,1879.7227070085032
45,Two year,80.58630346294046,1,1,Bank transfer,1,0,23,Male,DSL,0,0,0,0,3626.383655832321,4,0,37.03271173447772,66.72343078090613,63,5,0,2,3382.5851246308603
18,Month-to-month,96.37180424646141,0,0,Electronic check,1,0,43,Female,DSL,0,0,1,0,1734.6924764363052,12,2,26.896538725446323,27.70254150821285,15,51,1,1,2701.03656560006
25,One year,81.52576055871644,0,0,Credit card,0,0,32,Female,Fiber optic,1,0,0,0,2038.144013967911,3,0,71.08991739753861,67.10318854366825,-2,4,1,2,2007.5293954756387
13,Month-to-month,88.1564221423036,0,0,Electronic check,1,1,69,Female,Fiber optic,0,0,1,1,1146.0334878499468,8,3,19.32831817001037,9.849489696701198,-26,8,0,1,1780.2335649464706
38,Two year,83.21900026866699,1,1,Bank transfer,1,0,26,Female,No,0,0,0,1,3162.3220102093455,2,1,32.03515434769179,56.34928493307833,25,45,0,2,3277.0052566355666
4,One year,73.57759282291238,0,1,Mailed check,1,0,35,Female,DSL,1,0,0,0,294.3103712916495,1,0,54.772798748454406,56.93289674953915,44,48,0,2,1993.5787583277743
26,Two year,73.01526814439768,0,0,Credit card,1,0,47,Male,Fiber optic,0,0,1,1,1898.3969717543396,2,1,78.81253968269944,57.960470925321346,43,9,0,2,2404.268148196909
14,Month-to-month,83.66647915623315,0,0,Electronic check,1,0,30,Male,DSL,0,0,0,1,1171.330708187264,6,3,57.12448161806451,15.939679243857464,-36,50,1,1,1719.946780804378
9,Month-to-month,33.67816771078828,0,0,Electronic check,1,0,36,Male,DSL,0,0,0,0,303.1035093970945,1,1,83.6549937830921,78.85869435273551,80,11,0,2,2024.6727624585583
38,Two year,66.24655379168696,1,1,Credit card,1,0,28,Female,Fiber optic,0,0,0,0,2517.3690440841046,2,2,26.629116513512432,63.02692454910651,-3,15,0,2,2491.3969636407223
7,Month-to-month,102.08432539873999,0,0,Electronic check,1,1,66,Female,Fiber optic,1,0,0,1,714.5902777911799,17,3,15.926520237548365,29.23900471152815,-42,173,1,0,2487.007064346727
21,Month-to-month,81.7341766442625,0,0,Electronic check,1,0,35,Female,Fiber optic,1,0,1,1,1716.4177095295126,8,2,48.62399033552958,25.648103019839105,1,317,1,0,2763.1749893926235
19,Month-to-month,91.19289470846358,0,0,Electronic check,1,1,77,Female,No,1,1,1,0,1732.664999460808,14,3,21.192179638103354,15.116697825551052,-52,91,1,1,2128.7085756095084
7,Month-to-month,86.25257618047938,0,0,Electronic check,1,0,64,Male,No,1,1,1,1,603.7680332633556,7,0,17.20332717104206,26.849138604643564,-35,9,1,2,540.4105054774241
67,Two year,66.02704430839509,1,1,Bank transfer,1,1,73,Female,DSL,1,0,0,1,4423.811968662471,3,1,95.95391841481526,66.35865393648865,2,2,0,2,3902.273562370117
7,One year,64.53113710406708,0,1,Electronic check,1,0,63,Male,Fiber optic,0,0,0,0,451.7179597284696,3,0,254.6089453177854,57.566476340094496,100,10,0,2,2738.5032061240368
71,Two year,93.11473501288691,1,1,Credit card,1,0,33,Male,No,0,0,1,1,6611.14618591497,3,0,24.844392644331393,63.86896282715255,8,4,0,2,4147.559272957275
26,One year,65.34861398001307,0,1,Mailed check,0,1,73,Female,DSL,0,0,1,0,1699.06396348034,1,0,48.88462212649821,72.48693586085773,37,1,1,2,2619.3033441397483
12,Two year,89.87947603563447,1,0,Bank transfer,0,0,34,Male,DSL,1,1,1,0,1078.5537124276136,3,0,14.680207700819606,67.72790287211383,21,8,0,2,1745.4025143082852
24,Two year,63.08712952077272,1,0,Bank transfer,0,0,42,Female,DSL,0,0,0,0,1514.0911084985453,0,0,81.73354580437012,43.51553518411415,40,2,0,2,2262.9912331898386
6,One year,67.41876247140914,0,0,Electronic check,1,0,35,Female,DSL,0,0,1,1,404.51257482845483,2,1,20.24733094591979,55.50286824663955,85,0,0,2,2137.413972420326
38,Two year,99.20435969655068,1,1,Bank transfer,1,0,49,Male,DSL,0,0,0,1,3769.765668468926,0,1,9.959197183354139,76.10175020727758,55,9,0,2,3498.67263928714
49,Two year,87.26677929606481,1,1,Bank transfer,1,1,79,Male,Fiber optic,1,0,0,0,4276.072185507176,3,0,44.00617502741841,67.4905964960998,0,7,0,2,2739.8004855080294
15,Month-to-month,105.84884505319386,0,0,Electronic check,1,0,35,Male,DSL,1,0,0,0,1587.7326757979079,5,5,107.1052657008849,15.8389218784511,16,17,1,1,2847.789542526662
19,One year,61.57878754690145,0,1,Mailed check,0,0,28,Male,DSL,0,0,0,0,1169.9969633911276,1,1,114.87359924042288,74.72904600843498,34,8,0,2,1687.6551767826318
22,One year,60.20808496062392,0,1,Mailed check,1,0,58,Male,Fiber optic,0,1,0,0,1324.5778691337264,2,1,38.86668324083002,62.016837037103684,40,2,0,2,2146.0070840196777
27,One year,66.87877522434967,0,0,Credit card,0,0,29,Female,DSL,0,0,0,0,1805.726931057441,1,1,22.73697037091532,67.2367735412001,35,8,0,2,2462.72411213108
55,Two year,74.52402946536041,1,1,Credit card,1,0,51,Female,Fiber optic,0,1,0,1,4098.821620594823,1,0,11.338006137163951,63.54622952680106,37,26,0,2,4047.427899192442
13,Month-to-month,82.89321268224225,0,0,Electronic check,1,0,47,Female,Fiber optic,0,0,0,0,1077.6117648691493,11,1,99.18209806559288,15.748826414432223,-40,264,1,0,2339.689052056633
32,Two year,88.0619245470696,0,0,Mailed check,0,0,21,Female,DSL,0,0,1,1,2817.981585506227,4,0,101.80402560150559,51.34165985335368,10,104,1,2,2259.517550679419
12,Month-to-month,83.17557253244524,0,0,Electronic check,1,0,26,Female,Fiber optic,0,1,0,1,998.1068703893429,6,5,2.6110165346434524,26.722395807974113,-11,45,1,0,2881.1738732817057
3,Month-to-month,68.46252796207933,0,0,Electronic check,1,0,22,Female,Fiber optic,0,0,1,0,205.38758388623802,2,1,5.7077217801684235,67.67996097110293,1,3,1,1,1945.2794964298996
5,One year,56.615218192408314,0,1,Electronic check,1,0,57,Male,No,0,0,1,1,283.0760909620416,5,0,6.367421278985248,57.12789511085835,10,3,1,1,1568.5925325669036
13,Month-to-month,104.74435429036402,0,0,Electronic check,1,0,39,Male,DSL,1,1,1,0,1361.6766057747323,8,2,14.445415975162334,27.60260533169206,5,5,1,1,2314.5441351497916
28,Two year,69.9090950591227,1,0,Bank transfer,1,0,44,Female,Fiber optic,0,1,0,0,1957.4546616554358,3,0,62.303304180214994,55.96821198068922,33,0,0,2,2064.9438321541434
61,Two year,62.587475740605264,1,1,Credit card,1,0,37,Male,No,1,0,0,1,3817.836020176921,4,0,167.35382330196347,64.23103742837937,38,6,0,2,3673.401563852384
19,Month-to-month,117.09106344823633,0,0,Electronic check,1,1,70,Male,Fiber optic,0,0,1,0,2224.73020551649,6,3,4.342030435737227,21.247363840016167,64,68,1,1,3711.261350942169
58,Two year,76.16958918576836,1,1,Credit card,1,0,24,Female,No,1,1,1,0,4417.836172774565,1,1,8.927077052468185,44.49571046370132,35,18,0,2,3505.599061812534
23,Month-to-month,112.72114801638091,0,0,Electronic check,1,0,64,Male,DSL,0,1,0,0,2592.586404376761,12,2,29.431196369309692,22.083999023528456,-1,43,1,1,2658.0996605775867
10,Month-to-month,73.56384940605786,0,0,Electronic check,0,0,44,Male,Fiber optic,0,1,1,1,735.6384940605785,2,0,10.304677753703368,54.533498115566985,33,5,0,2,2300.4617374060945
28,One year,74.41231126160383,0,1,Bank transfer,0,0,30,Male,Fiber optic,1,0,1,1,2083.5447153249074,1,0,19.621534242428826,48.00328547749423,81,0,0,2,3045.6504559660507
4,Month-to-month,54.741422831071006,0,1,Mailed check,0,1,67,Male,Fiber optic,1,0,1,0,218.96569132428402,3,0,5.707557994907954,67.9158893012145,7,10,0,2,1556.7106138748254
18,One year,57.60959535235196,1,0,Mailed check,1,0,56,Male,No,0,1,0,1,1036.9727163423354,0,1,4.930308146721287,54.18124146585985,76,40,0,2,2511.5540162013676
49,Two year,76.20083196321286,1,1,Bank transfer,1,0,27,Female,DSL,0,0,0,0,3733.84076619743,0,0,120.19265564559052,64.40024247881516,28,9,0,2,3638.3761855910143
18,One year,64.16522545390781,0,0,Mailed check,0,0,62,Male,Fiber optic,0,1,0,1,1154.9740581703406,1,0,119.0680650321243,49.94406365877646,-16,24,0,2,998.0332613538114
70,Two year,77.95412286698833,1,1,Credit card,1,0,64,Female,No,0,0,0,1,5456.788600689183,5,1,30.717158219200723,77.40583334717397,43,23,0,2,4173.441632444408
8,Month-to-month,64.37184304704337,0,0,Electronic check,1,0,49,Male,Fiber optic,0,0,0,0,514.974744376347,0,0,39.75540456076081,72.44478037666592,6,13,0,2,820.344689432742
46,Two year,70.21973378622418,1,1,Credit card,1,0,18,Female,Fiber optic,0,0,1,1,3230.1077541663126,2,0,70.85730325361875,62.35266062422298,50,6,0,2,3269.8948661797026
27,Two year,62.658981265514335,0,1,Mailed check,0,1,78,Female,Fiber optic,0,1,0,0,1691.792494168887,2,1,114.3031887462779,63.73259490116154,11,18,0,2,2310.1017973455714
17,Month-to-month,106.22302116257059,0,0,Electronic check,1,0,56,Female,DSL,1,0,1,1,1805.7913597637,5,4,3.372818529929702,22.421655091426196,-44,8,1,1,1781.8572140794042
7,Month-to-month,77.28873585042305,0,0,Electronic check,0,0,34,Female,Fiber optic,1,0,1,1,541.0211509529613,2,1,145.13623368322945,68.63080665929343,73,8,0,2,1917.9891734028072
19,Month-to-month,72.0259762719835,0,0,Electronic check,1,0,62,Female,Fiber optic,0,0,0,0,1368.4935491676865,6,3,8.7683789877466,19.66589614709251,-6,5,1,1,2202.4982746770556
8,One year,35.843938029546955,1,1,Mailed check,0,0,18,Female,Fiber optic,1,0,0,0,286.75150423637564,1,1,91.81351481926596,50.89463768582472,25,21,0,2,1828.0974254940406
7,One year,38.982964451495604,0,0,Electronic check,1,0,29,Female,DSL,0,0,0,1,272.88075116046923,1,0,95.71302857656863,63.891362639606555,86,10,0,2,2305.8935380084913
42,Two year,90.74399219154034,1,1,Credit card,1,0,39,Female,DSL,0,0,0,0,3811.2476720446944,3,0,13.155308883676513,60.520708844141126,0,3,0,2,2488.7055680647823
3,Month-to-month,60.47642548770318,1,1,Electronic check,1,0,36,Female,No,0,1,0,0,181.42927646310955,3,0,15.94326648658052,67.61886166045679,62,2,0,2,1530.4701519474838
38,Two year,78.88241736787992,1,1,Credit card,1,0,41,Female,No,0,0,0,0,2997.5318599794373,2,0,72.15007510945587,42.88510273759239,11,0,0,2,2414.4519729733825
34,One year,81.95850101027885,0,0,Credit card,0,0,19,Male,Fiber optic,1,1,0,0,2786.589034349481,2,0,36.943463841224954,67.43322761526817,81,2,0,2,3347.433857150704
48,Two year,66.34496578105512,1,1,Credit card,1,0,59,Female,Fiber optic,1,0,0,1,3184.558357490646,2,0,20.86594947816191,63.18498404285488,51,44,0,2,3211.8447724481625
14,Two year,65.51284354899505,1,0,Credit card,1,0,60,Female,No,0,0,1,0,917.1798096859306,2,0,104.49656657256592,49.26797773557371,35,32,0,2,2361.3928229385906
51,Two year,94.7703849860421,1,1,Bank transfer,1,0,31,Male,Fiber optic,1,0,1,0,4833.289634288148,3,1,6.7352172137755595,76.1874674714199,-16,0,0,2,3126.3646548709235
12,Month-to-month,74.32546344698737,0,0,Electronic check,1,0,18,Female,DSL,1,0,1,1,891.9055613638484,4,5,3.914424870754309,14.722351835240373,21,83,1,0,2874.282974386533
22,Month-to-month,111.82229481298064,0,0,Electronic check,1,0,20,Female,DSL,0,0,1,0,2460.0904858855743,3,2,0.5945301509605045,25.610332297669643,-37,61,1,1,2235.4440173387593
49,Two year,97.88143950954893,1,1,Credit card,1,0,60,Male,No,0,0,0,0,4796.190535967898,2,0,42.80828963854285,62.38877079645404,-6,6,0,2,2815.716556324975
15,Month-to-month,89.93144808220376,0,0,Electronic check,1,0,24,Male,Fiber optic,1,0,1,0,1348.9717212330563,6,5,16.769512437773745,29.33854654362762,-21,24,1,1,2474.7797581222203
12,One year,87.26157320630129,1,1,Credit card,1,0,63,Female,DSL,0,0,0,0,1047.1388784756155,1,1,36.42553608173563,76.34197560266405,33,10,0,2,1995.5083923584252
63,Two year,61.186728922589595,1,1,Credit card,1,0,32,Male,Fiber optic,0,1,0,0,3854.7639221231443,0,1,5.498652874918609,56.91026389557473,0,36,0,1,4130.089560586118
52,Two year,62.2454441366484,1,1,Credit card,1,1,74,Male,DSL,0,0,1,1,3236.7630951057167,2,2,150.66156424102488,43.837414986367456,9,7,0,2,2916.332184301034
13,Two year,63.685652691881565,0,1,Mailed check,0,0,42,Female,No,1,1,0,0,827.9134849944603,5,1,22.333448332149928,62.39647287802215,31,7,0,2,1864.7047997092293
23,One year,89.8362656154537,0,1,Bank transfer,1,0,61,Male,DSL,0,1,0,0,2066.234109155435,1,0,48.95602628906646,69.95195253063874,65,10,0,2,2575.4847046702607
36,Two year,90.1609213971353,1,1,Credit card,1,0,36,Male,DSL,0,0,1,0,3245.793170296871,2,0,50.662950541050584,59.68325636999728,30,3,0,2,2397.3482622350753
6,Month-to-month,71.03207801772393,0,0,Electronic check,1,0,60,Male,No,0,1,1,0,426.1924681063436,3,1,15.993954788970017,41.1485578452909,61,6,0,2,1596.277329024937
2,One year,42.23999365008629,1,1,Electronic check,1,0,26,Male,DSL,1,0,0,1,84.47998730017258,0,0,37.78073893436429,49.73682716581182,32,14,0,2,801.5696050922589
46,Two year,87.60386232951373,1,1,Bank transfer,1,0,46,Female,DSL,1,1,0,1,4029.7776671576316,2,1,36.91325981879794,59.156266072461676,31,5,0,2,3041.6620268993142
2,Month-to-month,32.81909269266158,0,0,Mailed check,0,0,49,Male,Fiber optic,0,1,0,0,65.63818538532315,3,0,0.8825188882677167,74.52119071999529,14,2,1,2,1168.8887475569807
17,One year,78.96912949227345,1,1,Bank transfer,1,0,22,Female,Fiber optic,0,0,1,0,1342.4752013686486,4,1,6.8125775177090535,45.93848420889795,18,1,0,2,1616.1323911247096
14,Two year,73.96286041340963,1,0,Credit card,0,0,50,Female,No,0,0,1,1,1035.4800457877348,6,0,94.09881420412614,48.510447715316786,35,19,0,2,2144.8285817413007
22,One year,80.99238883369014,1,0,Credit card,0,0,61,Female,DSL,0,0,0,0,1781.8325543411831,2,0,0.4890613369894389,47.167219887032786,54,52,0,2,2287.238298844753
4,One year,51.19040925867871,1,0,Mailed check,1,1,79,Male,Fiber optic,1,1,0,0,204.76163703471485,2,1,29.622706406493524,52.41793262524164,38,8,0,2,1174.6262822930094
67,Two year,80.58734468485756,1,1,Credit card,1,0,29,Male,DSL,0,1,1,0,5399.352093885456,5,0,78.13629157342879,76.45777421544517,45,0,0,2,4687.791714150897
10,Month-to-month,61.83464571789709,1,0,Mailed check,1,0,23,Male,No,0,0,0,1,618.3464571789709,3,1,7.342958390346535,52.917152370710724,50,74,0,1,2321.766843504071
61,Two year,68.73772731533228,1,1,Bank transfer,1,0,62,Male,No,0,0,1,0,4193.001366235269,2,1,116.88378518439092,68.5795264187505,1,4,0,2,2712.6917010749776
9,Month-to-month,76.81138891592245,0,0,Electronic check,1,1,76,Male,No,1,0,0,1,691.302500243302,8,6,4.343785728785264,17.305823911089146,-14,5,1,1,1458.506745286611
4,Month-to-month,51.26782481349918,0,0,Electronic check,1,0,53,Male,Fiber optic,0,0,1,0,205.07129925399673,1,0,77.15627785402937,57.64547331941338,94,10,0,2,2122.7287849653917
53,Two year,84.56325244738944,1,1,Credit card,1,0,53,Female,Fiber optic,0,0,0,1,4481.85237971164,1,0,82.59463371651391,49.029187557279975,-3,8,0,2,2652.9807515326456
50,Two year,66.61176443880699,1,1,Bank transfer,1,0,53,Male,Fiber optic,0,1,0,0,3330.5882219403493,3,2,37.24433488347924,53.27042613545125,27,9,0,1,3862.5118696706836
1,Month-to-month,40.72824100464249,1,0,Electronic check,1,0,62,Female,DSL,0,0,1,0,40.72824100464249,3,0,13.245567205811893,54.520769010869046,-1,28,1,2,591.3034814075941
8,Month-to-month,73.94405729564261,1,0,Electronic check,0,0,23,Female,Fiber optic,1,1,0,1,591.5524583651409,4,0,15.93282079771946,55.65973094858594,9,11,0,2,1800.6908774472186
10,Month-to-month,74.68870938809724,1,1,Electronic check,0,0,37,Male,Fiber optic,1,0,0,1,746.8870938809723,1,0,0.7528029782783846,55.38904343613865,82,0,0,2,2566.4400158845187
32,Two year,87.86033513167766,1,0,Bank transfer,1,0,50,Female,Fiber optic,0,0,0,1,2811.530724213685,4,0,39.51416672587,72.13643417520728,13,16,0,2,2382.163097941992
41,Two year,70.1528431262678,1,1,Bank transfer,1,0,59,Male,Fiber optic,1,0,0,1,2876.2665681769795,2,0,83.61634499209924,57.84539360797069,54,27,0,2,2870.1426461496626
4,Month-to-month,63.37077652669155,0,0,Electronic check,1,0,59,Male,Fiber optic,0,0,1,1,253.4831061067662,2,0,2.7825085361990762,51.14995864542716,51,3,0,2,1617.089291205577
6,Month-to-month,45.668384722863905,1,0,Electronic check,0,0,64,Male,No,1,0,1,1,274.01030833718346,2,0,87.77297143879748,44.39760710992495,13,5,0,2,1214.259231889176
1,Month-to-month,64.81107180606362,0,0,Electronic check,0,0,64,Male,Fiber optic,0,0,0,1,64.81107180606362,2,0,26.89451881563717,66.11454393813503,4,2,0,2,932.9875577830325
15,Month-to-month,115.55678850650418,0,0,Electronic check,1,1,71,Female,DSL,0,0,0,1,1733.3518275975625,8,2,6.135018582052158,10.92408887498623,-8,29,1,1,2479.0356107836797
